MyUnknownColumn,order_id,order_item_id,customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,seller_id,seller_city,seller_state,seller_zip_code_prefix,payment_type,payment_sequential,payment_installments,price,freight_value,payment_value,shipping_limit_date,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,day_of_purchase,month_of_purchase,year_of_purchase,month/year_of_purchase,order_status,order_unique_id
568,84ddfd4c559558c53b5a4c6765e49be8,4,16d5e579f5c682f592d57463ea890794,e46199e608da08442ed8c8202690bebb,6382,carapicuiba,SP,9a4b54310a69c82a6773791c9099e109,utilidades_domesticas,22,332,1,250,34,5,27,7040e82f899a04d1b434b795a43b4617,"sao paulo",SP,1026,credit_card,1,1,5.9,7.39,53.16,"2018-08-14 21:44:52","2018-08-09 21:31:52","2018-08-09 21:44:52","2018-08-10 15:11:00","2018-08-13 22:35:48","2018-08-15 00:00:00",Thursday,August,2018,August-2018,delivered,84ddfd4c559558c53b5a4c6765e49be8-4
569,3bcd900ad6c00ba28359abcf765cc05d,1,accf3dbff23b624e0762877b205f6fd3,233918b333b963b55f6cc62e0f5e146b,11704,"praia grande",SP,2b3c98438883cfafc4ac288ed481b045,telefonia,50,845,2,200,27,5,20,7040e82f899a04d1b434b795a43b4617,"sao paulo",SP,1026,debit_card,1,1,19.9,7.4,27.3,"2018-08-30 09:50:20","2018-08-24 09:33:39","2018-08-24 09:50:20","2018-08-27 15:24:00","2018-08-29 22:03:19","2018-09-04 00:00:00",Friday,August,2018,August-2018,delivered,3bcd900ad6c00ba28359abcf765cc05d-1
570,3dd70a36f5f41e56af19f4948fdc0745,1,cac55ff10981d6526f8745b3b2061ea5,032ff47a960cc0d8b45d16e35b703a51,13720,"sao jose do rio pardo",SP,657491063e8a63247a108a4d9cedf020,brinquedos,25,274,1,3050,40,10,40,7040e82f899a04d1b434b795a43b4617,"sao paulo",SP,1026,credit_card,1,1,99.9,17.41,117.31,"2018-01-12 20:51:23","2018-01-08 20:42:55","2018-01-08 20:51:23","2018-01-10 00:29:00","2018-01-12 23:25:26","2018-01-31 00:00:00",Monday,January,2018,January-2018,delivered,3dd70a36f5f41e56af19f4948fdc0745-1
571,4cb45a7074870ecb5a1f362fd7043178,1,379d1c8b9cb461e483579f8239d3c316,4411b0c7c7d9276a037248a82f108f71,61635,caucaia,CE,657491063e8a63247a108a4d9cedf020,brinquedos,25,274,1,3050,40,10,40,7040e82f899a04d1b434b795a43b4617,"sao paulo",SP,1026,credit_card,1,11,89.9,26.77,116.67,"2017-11-30 10:17:53","2017-11-26 10:09:09","2017-11-26 10:17:53","2017-12-01 23:11:49","2018-01-04 21:22:50","2017-12-26 00:00:00",Sunday,November,2017,November-2017,delivered,4cb45a7074870ecb5a1f362fd7043178-1
572,98de0bad1834d3a90eb4180333a4fd2d,1,ced61c5cb8db0e02a11af8e5a2f3deea,cbe7e09084e800bb56a35a586a4272e8,22745,"rio de janeiro",RJ,657491063e8a63247a108a4d9cedf020,brinquedos,25,274,1,3050,40,10,40,7040e82f899a04d1b434b795a43b4617,"sao paulo",SP,1026,boleto,1,1,99.9,16.95,116.85,"2017-11-21 03:50:33","2017-11-12 21:29:12","2017-11-14 03:50:33","2017-11-14 22:52:50","2017-11-17 18:31:49","2017-12-01 00:00:00",Sunday,November,2017,November-2017,delivered,98de0bad1834d3a90eb4180333a4fd2d-1
573,a958c63d82402d33056428ad710622d0,1,9afad8b1caa618b7db42fff802a20502,35abb7c13ce5b7575fc6cf70bc6c93e8,37570,"ouro fino",MG,657491063e8a63247a108a4d9cedf020,brinquedos,25,274,1,3050,40,10,40,7040e82f899a04d1b434b795a43b4617,"sao paulo",SP,1026,boleto,1,1,99.9,25.54,125.44,"2017-12-18 03:38:29","2017-12-11 16:54:58","2017-12-12 03:38:29","2017-12-13 01:47:37","2017-12-19 16:35:05","2018-01-09 00:00:00",Monday,December,2017,December-2017,delivered,a958c63d82402d33056428ad710622d0-1
574,b3294cf5c413e45a9f56014be323601c,1,c18c0f8c117dc0553bb35bf11bb127dc,06f9fe91f0a7dbbd4c78ddecb3562486,3222,"sao paulo",SP,657491063e8a63247a108a4d9cedf020,brinquedos,25,274,1,3050,40,10,40,7040e82f899a04d1b434b795a43b4617,"sao paulo",SP,1026,credit_card,1,2,99.9,14.3,114.2,"2017-12-15 00:34:28","2017-12-09 00:38:37","2017-12-11 01:31:43","2017-12-12 22:58:34","2017-12-17 11:16:31","2017-12-28 00:00:00",Saturday,December,2017,December-2017,delivered,b3294cf5c413e45a9f56014be323601c-1
575,41028caaf199df18f6fbf94e3ba6180c,1,d325c94c9291ed4d4eff97bc40981b6a,a4f60f87c70d2f39dd474cbdec033310,20551,"rio de janeiro",RJ,6e4d0d0f95ee20729970abe6ad1bbe39,utilidades_domesticas,45,173,1,2400,50,6,50,7040e82f899a04d1b434b795a43b4617,"sao paulo",SP,1026,credit_card,1,4,79.9,16.81,96.71,"2018-01-26 21:55:30","2018-01-22 21:45:48","2018-01-22 21:55:30","2018-01-31 02:06:58","2018-02-08 19:28:30","2018-02-14 00:00:00",Monday,January,2018,January-2018,delivered,41028caaf199df18f6fbf94e3ba6180c-1
576,438a2e6f8c015ee413fa7c74b72db18c,1,d78f0bb6190a233536ac5258b79d6d80,e6d384b796a94c1e47b25c06dcd48e2e,24944,marica,RJ,98d3d093647c91f5bd575773f6eab9e1,perfumaria,54,1133,2,400,27,5,20,7040e82f899a04d1b434b795a43b4617,"sao paulo",SP,1026,credit_card,1,2,35.9,14.1,50,"2017-09-28 11:35:26","2017-09-22 11:12:47","2017-09-22 11:35:26","2017-09-22 20:24:37","2017-10-02 18:58:43","2017-10-20 00:00:00",Friday,September,2017,September-2017,delivered,438a2e6f8c015ee413fa7c74b72db18c-1
577,4a02e985c7239d866a632f07ed20d9c0,1,9c449813f9569a241e5daa4e2e1ba726,4f6e6a1e4d70f0210c1aa0861dfd5c78,2991,"sao paulo",SP,9834262f81613c7215955ac3b7081919,construcao_ferramentas_jardim,60,1782,1,613,26,15,21,7040e82f899a04d1b434b795a43b4617,"sao paulo",SP,1026,credit_card,1,1,39.9,8.72,48.62,"2017-10-11 11:44:56","2017-10-05 11:26:37","2017-10-05 11:44:56","2017-10-11 21:53:52","2017-10-24 15:56:55","2017-10-24 00:00:00",Thursday,October,2017,October-2017,delivered,4a02e985c7239d866a632f07ed20d9c0-1
578,565764e1a977efdce1789541c08aef07,1,b278d2b0a7398ea5ba2a108557f977de,74604128a5433aa4a90de1ab309fc9e6,60762,fortaleza,CE,9834262f81613c7215955ac3b7081919,construcao_ferramentas_jardim,60,1782,1,613,26,15,21,7040e82f899a04d1b434b795a43b4617,"sao paulo",SP,1026,credit_card,1,1,39.9,17.63,57.53,"2017-10-09 13:28:15","2017-10-03 13:13:18","2017-10-03 13:28:15","2017-10-13 16:07:48","2017-10-16 21:05:48","2017-10-30 00:00:00",Tuesday,October,2017,October-2017,delivered,565764e1a977efdce1789541c08aef07-1
579,b3e1af57e0cb89557abec0fd31d47c37,1,e1082da721695c572e703381e22ddb91,8d847804b5f12a9f42c3747f202025e1,93510,"novo hamburgo",RS,9834262f81613c7215955ac3b7081919,construcao_ferramentas_jardim,60,1782,1,613,26,15,21,7040e82f899a04d1b434b795a43b4617,"sao paulo",SP,1026,credit_card,1,1,33.9,15.11,49.01,"2018-01-16 18:48:38","2018-01-10 18:34:03","2018-01-10 18:48:38","2018-01-11 22:47:05","2018-01-24 18:37:12","2018-02-05 00:00:00",Wednesday,January,2018,January-2018,delivered,b3e1af57e0cb89557abec0fd31d47c37-1
580,e1746b01c76d5be983999db3fcd428da,1,ea47fabe452d49a57899ae39d4133bec,db84d308afd0c46705ccfff8978f563b,28750,"trajano de moraes",RJ,9834262f81613c7215955ac3b7081919,construcao_ferramentas_jardim,60,1782,1,613,26,15,21,7040e82f899a04d1b434b795a43b4617,"sao paulo",SP,1026,credit_card,1,1,33.9,16.11,25.03,"2018-01-29 15:38:24","2018-01-23 15:30:25","2018-01-23 15:38:24","2018-01-24 23:33:04","2018-02-08 05:18:53","2018-02-20 00:00:00",Tuesday,January,2018,January-2018,delivered,e1746b01c76d5be983999db3fcd428da-1
581,e1746b01c76d5be983999db3fcd428da,1,ea47fabe452d49a57899ae39d4133bec,db84d308afd0c46705ccfff8978f563b,28750,"trajano de moraes",RJ,9834262f81613c7215955ac3b7081919,construcao_ferramentas_jardim,60,1782,1,613,26,15,21,7040e82f899a04d1b434b795a43b4617,"sao paulo",SP,1026,voucher,2,1,33.9,16.11,24.98,"2018-01-29 15:38:24","2018-01-23 15:30:25","2018-01-23 15:38:24","2018-01-24 23:33:04","2018-02-08 05:18:53","2018-02-20 00:00:00",Tuesday,January,2018,January-2018,delivered,e1746b01c76d5be983999db3fcd428da-1
582,f2d63838fe6815651b76e2152f1a02ee,1,7e37c4691de2262c9faaa4096d2d8c5a,e9975df17eaae863301b6c1053370725,72318,brasilia,DF,9834262f81613c7215955ac3b7081919,construcao_ferramentas_jardim,60,1782,1,613,26,15,21,7040e82f899a04d1b434b795a43b4617,"sao paulo",SP,1026,boleto,1,1,39.9,15.11,55.01,"2017-11-21 04:10:21","2017-11-12 12:03:33","2017-11-14 04:10:21","2017-11-14 23:03:23","2017-11-20 20:24:39","2017-12-04 00:00:00",Sunday,November,2017,November-2017,delivered,f2d63838fe6815651b76e2152f1a02ee-1
583,4c796d310c3e227145d29bb0ae0dd5a5,1,fb2faacb34e24535e77e3c65bb6b046d,12c7d09701ee0dfcf05630e9016e49ab,30320,"belo horizonte",MG,ffae6024df16802ba75f761d9aa24367,telefonia,52,845,2,150,27,5,20,7040e82f899a04d1b434b795a43b4617,"sao paulo",SP,1026,credit_card,1,1,19.9,14.1,34,"2018-02-08 12:10:41","2018-02-02 11:07:25","2018-02-02 12:10:41","2018-02-05 22:28:59","2018-03-02 19:53:10","2018-02-26 00:00:00",Friday,February,2018,February-2018,delivered,4c796d310c3e227145d29bb0ae0dd5a5-1
584,7658a22ab4067d4c92a25cf2835331cf,1,8549a9bff0476c807b9df9803bedc6fd,cc061287c654ec7a1afbdf421ffdc771,12328,jacarei,SP,ffae6024df16802ba75f761d9aa24367,telefonia,52,845,2,150,27,5,20,7040e82f899a04d1b434b795a43b4617,"sao paulo",SP,1026,debit_card,1,1,19.9,7.78,27.68,"2017-10-03 16:14:15","2017-09-27 15:39:40","2017-09-27 16:14:45","2017-10-02 22:46:02","2017-10-03 23:02:17","2017-10-13 00:00:00",Wednesday,September,2017,September-2017,delivered,7658a22ab4067d4c92a25cf2835331cf-1
585,7c9454e9734bcf938b5b50af50269688,1,0c95ec410545d4fde2108fc69a4391cc,114dd55d6b883ed29636e4c66a412628,2018,"sao paulo",SP,ffae6024df16802ba75f761d9aa24367,telefonia,52,845,2,150,27,5,20,7040e82f899a04d1b434b795a43b4617,"sao paulo",SP,1026,credit_card,1,2,19.9,7.39,27.29,"2018-04-26 12:31:21","2018-04-22 11:49:37","2018-04-24 19:07:31","2018-04-24 23:41:23","2018-04-25 15:48:36","2018-05-08 00:00:00",Sunday,April,2018,April-2018,delivered,7c9454e9734bcf938b5b50af50269688-1
586,99ee8e68cacd5e1b674946811a8e0fec,1,4aace62d0cff2c5f4cde5f590f16c26d,070293d9b6c24e542c0aa98d3c4c8cf0,35300,caratinga,MG,ffae6024df16802ba75f761d9aa24367,telefonia,52,845,2,150,27,5,20,7040e82f899a04d1b434b795a43b4617,"sao paulo",SP,1026,boleto,1,1,14.9,15.1,30,"2017-12-04 02:53:39","2017-11-24 23:43:39","2017-11-28 02:53:39","2017-11-30 00:26:57","2017-12-12 10:49:59","2017-12-19 00:00:00",Friday,November,2017,November-2017,delivered,99ee8e68cacd5e1b674946811a8e0fec-1
587,de658852c7c4ebef68f148bdd87fbf41,1,5586e236d573bcb1147d57afd4671456,0f86ef9aae9a89589f6ee2b2f611dd9c,14150,serrana,SP,ffae6024df16802ba75f761d9aa24367,telefonia,52,845,2,150,27,5,20,7040e82f899a04d1b434b795a43b4617,"sao paulo",SP,1026,credit_card,1,3,19.9,11.85,31.75,"2017-12-29 18:58:20","2017-12-23 18:48:11","2017-12-23 18:58:20","2017-12-26 22:17:16","2018-01-23 18:48:07","2018-01-19 00:00:00",Saturday,December,2017,December-2017,delivered,de658852c7c4ebef68f148bdd87fbf41-1
588,f6bceb62b35d3e5335db07a36336bd6b,1,76ce8c1a4d84a87debbd58947bcfe8b5,bc3145577833db172e369881fca78cf2,39935,"santo antonio do jacinto",MG,ffae6024df16802ba75f761d9aa24367,telefonia,52,845,2,150,27,5,20,7040e82f899a04d1b434b795a43b4617,"sao paulo",SP,1026,credit_card,1,1,19.9,18.23,38.13,"2018-04-11 20:48:54","2018-04-05 20:33:18","2018-04-05 20:48:54","2018-04-07 01:34:32","2018-04-20 17:56:44","2018-05-03 00:00:00",Thursday,April,2018,April-2018,delivered,f6bceb62b35d3e5335db07a36336bd6b-1
589,fd651b5d45523bedc2076c015e66b6ee,1,6433ce3c89daca2222c79192295f8ec4,dfe23c62b20fc4def3a9664aaa31bb9f,77807,araguaina,TO,ffae6024df16802ba75f761d9aa24367,telefonia,52,845,2,150,27,5,20,7040e82f899a04d1b434b795a43b4617,"sao paulo",SP,1026,boleto,1,1,19.9,37.04,56.94,"2018-03-13 02:31:39","2018-03-05 18:17:44","2018-03-07 02:48:56","2018-03-09 23:18:25","2018-03-26 20:47:33","2018-03-27 00:00:00",Monday,March,2018,March-2018,delivered,fd651b5d45523bedc2076c015e66b6ee-1
590,4fe87ba02ffa026600dce759f9fcd02e,1,27fa9e9df539e6798ac824e0b86bb05e,8bbf6202da669bd5559f49f84af1d218,13566,"sao carlos",SP,8021eec060840489d25c322ee7fa5ed4,perfumaria,54,619,2,317,25,6,22,7040e82f899a04d1b434b795a43b4617,"sao paulo",SP,1026,voucher,1,1,38.9,11.85,29.9,"2017-09-19 21:55:08","2017-09-13 21:40:12","2017-09-13 21:55:08","2017-09-14 19:13:41","2017-09-19 20:54:51","2017-09-29 00:00:00",Wednesday,September,2017,September-2017,delivered,4fe87ba02ffa026600dce759f9fcd02e-1
591,4fe87ba02ffa026600dce759f9fcd02e,1,27fa9e9df539e6798ac824e0b86bb05e,8bbf6202da669bd5559f49f84af1d218,13566,"sao carlos",SP,8021eec060840489d25c322ee7fa5ed4,perfumaria,54,619,2,317,25,6,22,7040e82f899a04d1b434b795a43b4617,"sao paulo",SP,1026,voucher,2,1,38.9,11.85,20.85,"2017-09-19 21:55:08","2017-09-13 21:40:12","2017-09-13 21:55:08","2017-09-14 19:13:41","2017-09-19 20:54:51","2017-09-29 00:00:00",Wednesday,September,2017,September-2017,delivered,4fe87ba02ffa026600dce759f9fcd02e-1
592,50b12be3bc56611c2bfcc398100bc07b,1,ecade4bf0c41319e2593fd5a10e7a5a1,3a78549a86b2868dea4bea2d1d95a513,35790,curvelo,MG,6186a25dd2b885087bbf0863e5245d46,perfumaria,30,253,1,900,35,5,27,7040e82f899a04d1b434b795a43b4617,"sao paulo",SP,1026,credit_card,1,3,89.9,15.38,105.28,"2017-09-28 11:03:36","2017-09-24 10:31:10","2017-09-24 11:03:36","2017-09-25 20:33:08","2017-10-02 22:07:39","2017-10-20 00:00:00",Sunday,September,2017,September-2017,delivered,50b12be3bc56611c2bfcc398100bc07b-1
593,e49756b486c722bb970c4cadf35a2cc3,1,395109240d37ac26c624df336fb780c9,bee6d7eab49c4bce97c3baf1cd09be60,24130,niteroi,RJ,6186a25dd2b885087bbf0863e5245d46,perfumaria,30,253,1,900,35,5,27,7040e82f899a04d1b434b795a43b4617,"sao paulo",SP,1026,credit_card,1,8,89.9,14.38,104.28,"2017-09-19 16:55:11","2017-09-13 16:41:53","2017-09-13 16:55:11","2017-09-14 19:13:40","2017-09-18 19:10:23","2017-10-02 00:00:00",Wednesday,September,2017,September-2017,delivered,e49756b486c722bb970c4cadf35a2cc3-1
594,55f8a030ae34836632355176608c7314,2,6c4f1f1c4c39dc8ccd561f4f0c2135b3,b39fb81ffe4567441ce76b6f29550d04,13670,"santa rita do passa quatro",SP,40f9995eecfc68f54991ca49582e9885,telefonia,60,816,1,150,27,5,20,7040e82f899a04d1b434b795a43b4617,"sao paulo",SP,1026,credit_card,1,6,19.9,7.11,125.44,"2018-01-26 15:13:00","2018-01-22 14:55:18","2018-01-22 15:13:00","2018-01-24 11:13:02","2018-02-03 00:02:52","2018-02-14 00:00:00",Monday,January,2018,January-2018,delivered,55f8a030ae34836632355176608c7314-2
595,55f8a030ae34836632355176608c7314,1,6c4f1f1c4c39dc8ccd561f4f0c2135b3,b39fb81ffe4567441ce76b6f29550d04,13670,"santa rita do passa quatro",SP,9e10eb05d9f369d5c38c475425cc2ee9,telefonia,30,580,2,100,16,3,11,1ca7077d890b907f89be8c954a02686a,"santana de parnaiba",SP,6506,credit_card,1,6,35,14.22,125.44,"2018-01-26 15:13:00","2018-01-22 14:55:18","2018-01-22 15:13:00","2018-01-24 11:13:02","2018-02-03 00:02:52","2018-02-14 00:00:00",Monday,January,2018,January-2018,delivered,55f8a030ae34836632355176608c7314-1
596,55f8a030ae34836632355176608c7314,3,6c4f1f1c4c39dc8ccd561f4f0c2135b3,b39fb81ffe4567441ce76b6f29550d04,13670,"santa rita do passa quatro",SP,9e10eb05d9f369d5c38c475425cc2ee9,telefonia,30,580,2,100,16,3,11,1ca7077d890b907f89be8c954a02686a,"santana de parnaiba",SP,6506,credit_card,1,6,35,14.22,125.44,"2018-01-26 15:13:00","2018-01-22 14:55:18","2018-01-22 15:13:00","2018-01-24 11:13:02","2018-02-03 00:02:52","2018-02-14 00:00:00",Monday,January,2018,January-2018,delivered,55f8a030ae34836632355176608c7314-3
597,8ab67a33f5086c5971aca4569c4067a9,1,e4ff0e986267ae80bf791de3896f9b4e,170bdd7492c288bb1f788c1aff0f7503,50761,recife,PE,40f9995eecfc68f54991ca49582e9885,telefonia,60,816,1,150,27,5,20,7040e82f899a04d1b434b795a43b4617,"sao paulo",SP,1026,boleto,1,1,19.9,17.63,37.53,"2018-01-29 03:37:49","2018-01-20 23:34:50","2018-01-23 03:37:49","2018-01-23 23:44:35","2018-02-21 20:54:37","2018-02-21 00:00:00",Saturday,January,2018,January-2018,delivered,8ab67a33f5086c5971aca4569c4067a9-1
598,b75a6018e7dd4580ea41116341ec362f,1,157d0e216493fbaacd5ea9175f15076b,171485408014aed36c75286eb7bb0535,54786,camaragibe,PE,40f9995eecfc68f54991ca49582e9885,telefonia,60,816,1,150,27,5,20,7040e82f899a04d1b434b795a43b4617,"sao paulo",SP,1026,credit_card,1,1,19.9,17.63,37.53,"2018-02-19 16:47:53","2018-02-13 17:36:29","2018-02-13 17:47:53","2018-02-16 15:58:30","2018-02-27 20:59:47","2018-03-16 00:00:00",Tuesday,February,2018,February-2018,delivered,b75a6018e7dd4580ea41116341ec362f-1
599,5e13d329c7f14276973d82e2cd49b490,1,5612114672ad64e961d09613b8f196e5,2c887d4ebb9615a02c2a43b2fbea9108,4112,"sao paulo",SP,b4bc9f5c59d29ba89f37dcfa9ea53cc1,utilidades_domesticas,28,304,1,2100,50,11,50,7040e82f899a04d1b434b795a43b4617,"sao paulo",SP,1026,credit_card,1,3,79.9,13.11,93.01,"2018-01-23 16:59:25","2018-01-17 16:48:17","2018-01-17 16:59:25","2018-01-19 19:18:38","2018-01-22 22:38:04","2018-02-01 00:00:00",Wednesday,January,2018,January-2018,delivered,5e13d329c7f14276973d82e2cd49b490-1
600,a61379db8a77b3c23fd2f0f60a5bd564,1,71aaca101e760b339740798f91ff6283,0a078c08f87004c7e8011959046146b0,2269,"sao paulo",SP,b4bc9f5c59d29ba89f37dcfa9ea53cc1,utilidades_domesticas,28,304,1,2100,50,11,50,7040e82f899a04d1b434b795a43b4617,"sao paulo",SP,1026,credit_card,1,1,79.9,13.11,8.15,"2018-02-13 11:55:55","2018-02-06 11:24:59","2018-02-07 11:55:55","2018-02-07 23:04:38","2018-02-08 21:28:58","2018-02-22 00:00:00",Tuesday,February,2018,February-2018,delivered,a61379db8a77b3c23fd2f0f60a5bd564-1
601,a61379db8a77b3c23fd2f0f60a5bd564,1,71aaca101e760b339740798f91ff6283,0a078c08f87004c7e8011959046146b0,2269,"sao paulo",SP,b4bc9f5c59d29ba89f37dcfa9ea53cc1,utilidades_domesticas,28,304,1,2100,50,11,50,7040e82f899a04d1b434b795a43b4617,"sao paulo",SP,1026,voucher,2,1,79.9,13.11,84.86,"2018-02-13 11:55:55","2018-02-06 11:24:59","2018-02-07 11:55:55","2018-02-07 23:04:38","2018-02-08 21:28:58","2018-02-22 00:00:00",Tuesday,February,2018,February-2018,delivered,a61379db8a77b3c23fd2f0f60a5bd564-1
602,5f28a9d35378818c5a8a1a56874c5a32,1,464374e2978f309e923b8abfd247e92e,49547052a0e70faae67143e05cf2cd83,3191,"sao paulo",SP,63d91238d97cbb132fb0ebf97974c6d6,perfumaria,51,933,1,400,27,5,20,7040e82f899a04d1b434b795a43b4617,"sao paulo",SP,1026,credit_card,1,1,49.9,7.78,57.68,"2017-11-29 19:19:47","2017-11-23 19:09:19","2017-11-23 19:19:47","2017-11-24 21:34:56","2017-11-26 16:11:54","2017-12-07 00:00:00",Thursday,November,2017,November-2017,delivered,5f28a9d35378818c5a8a1a56874c5a32-1
603,609054aa2204f8dccb3f474165d1d411,1,7bfd6f2f9f7602552eec22e3517699ac,936034f35cc3c68cc9d2b8e0830649f4,79150,maracaju,MS,fd1eb7fd67e76cf3283618735a57cbcd,perfumaria,57,2670,3,1600,45,10,24,7040e82f899a04d1b434b795a43b4617,"sao paulo",SP,1026,boleto,1,1,149.9,18.3,168.2,"2017-10-26 03:05:38","2017-10-20 12:01:05","2017-10-21 03:05:38","2017-10-23 19:12:27","2017-10-26 15:31:59","2017-11-14 00:00:00",Friday,October,2017,October-2017,delivered,609054aa2204f8dccb3f474165d1d411-1
604,856a7ab58f3a7cc4560202758d971b38,1,b4a63ceeb0466c92a04c584e251b4579,a48cb60fc0afbf52d82418d6c8db54c9,30520,"belo horizonte",MG,fd1eb7fd67e76cf3283618735a57cbcd,perfumaria,57,2670,3,1600,45,10,24,7040e82f899a04d1b434b795a43b4617,"sao paulo",SP,1026,boleto,1,1,149.9,15.81,165.71,"2017-10-02 03:56:25","2017-09-25 01:11:48","2017-09-26 03:56:25","2017-09-26 19:48:45","2017-10-04 19:32:50","2017-10-18 00:00:00",Monday,September,2017,September-2017,delivered,856a7ab58f3a7cc4560202758d971b38-1
605,64c8d713a96944349d954eb4bd62e6d5,1,da6cb7e84bfcd07e870786f37895b6d2,748023de9f80b6385f2873e3e492253c,40255,salvador,BA,8974fd022d2eca68246a2f754bd7de23,telefonia,26,345,1,200,27,5,20,7040e82f899a04d1b434b795a43b4617,"sao paulo",SP,1026,boleto,1,1,24.9,17.1,42,"2018-08-15 11:30:06","2018-08-10 17:01:31","2018-08-11 11:30:06","2018-08-13 15:25:00","2018-08-22 23:08:27","2018-09-04 00:00:00",Friday,August,2018,August-2018,delivered,64c8d713a96944349d954eb4bd62e6d5-1
606,6aa12b7bccdfe9396d5feb50030e1b3f,1,cc21c72d5fd4f9dead0e01129cf6d9da,8f1103e442c01c9b49dbf79dfabbec6c,17012,bauru,SP,cbdb31ccb8741d52e26bf2a42c1648d1,utilidades_domesticas,28,354,1,2300,50,11,50,7040e82f899a04d1b434b795a43b4617,"sao paulo",SP,1026,credit_card,1,4,69.9,16.12,86.02,"2017-10-13 12:07:17","2017-10-06 11:49:47","2017-10-06 12:07:17","2017-10-09 22:04:11","2017-10-11 13:35:08","2017-10-30 00:00:00",Friday,October,2017,October-2017,delivered,6aa12b7bccdfe9396d5feb50030e1b3f-1
607,d9e85a628a68f162d46b273ae52d0119,1,a2591f825643f634e74804d71261369c,2ce0650b500ba0f95e44b3481d435520,22010,"rio de janeiro",RJ,cbdb31ccb8741d52e26bf2a42c1648d1,utilidades_domesticas,28,354,1,2300,50,11,50,7040e82f899a04d1b434b795a43b4617,"sao paulo",SP,1026,boleto,1,1,79.9,14.31,94.21,"2017-09-20 02:55:20","2017-09-13 07:57:20","2017-09-14 02:55:20","2017-09-14 19:13:40","2017-09-21 15:32:28","2017-09-29 00:00:00",Wednesday,September,2017,September-2017,delivered,d9e85a628a68f162d46b273ae52d0119-1
608,707ecac4537ba4d942b035e0377e56e4,1,c29905ff5d902727ae96cd2bdab4d440,e3d72218a378312ea9f9b5d721a59d96,5468,"sao paulo",SP,8ba4f2a4ae695d26e5626c1bf710975e,utilidades_domesticas,52,968,1,900,50,5,50,7040e82f899a04d1b434b795a43b4617,"sao paulo",SP,1026,credit_card,1,3,69.9,9.24,79.14,"2018-08-13 12:05:14","2018-08-08 11:55:41","2018-08-08 12:05:14","2018-08-10 01:48:00","2018-08-10 22:28:38","2018-08-14 00:00:00",Wednesday,August,2018,August-2018,delivered,707ecac4537ba4d942b035e0377e56e4-1
609,73f38e238737fb52c78ba2002c2e9213,1,5bf0634b796a9bb7714dd6c7baedf611,aab8da7cf44935b6239eafd8750d6ec4,60822,fortaleza,CE,30ad9d2c8a8e788a606a6c23e07260a9,informatica_acessorios,38,488,1,300,27,5,20,7040e82f899a04d1b434b795a43b4617,"sao paulo",SP,1026,credit_card,1,4,24.9,19.04,43.94,"2018-05-04 15:10:04","2018-04-27 14:49:05","2018-04-27 15:10:04","2018-05-03 14:34:00","2018-06-01 16:38:44","2018-05-23 00:00:00",Friday,April,2018,April-2018,delivered,73f38e238737fb52c78ba2002c2e9213-1
610,85d1f27ce2b79aafb89810ff41fc3e72,1,051df23b0ca41d5daa47268b5b96a450,bfd192684da3866e9c63028c82b7d0b2,38300,ituiutaba,MG,30ad9d2c8a8e788a606a6c23e07260a9,informatica_acessorios,38,488,1,300,27,5,20,7040e82f899a04d1b434b795a43b4617,"sao paulo",SP,1026,voucher,2,1,24.9,47.2,162.07,"2017-12-29 01:29:51","2017-12-23 01:23:00","2017-12-23 01:29:51","2017-12-26 22:17:14","2018-01-03 18:12:58","2018-01-24 00:00:00",Saturday,December,2017,December-2017,delivered,85d1f27ce2b79aafb89810ff41fc3e72-1
611,85d1f27ce2b79aafb89810ff41fc3e72,1,051df23b0ca41d5daa47268b5b96a450,bfd192684da3866e9c63028c82b7d0b2,38300,ituiutaba,MG,30ad9d2c8a8e788a606a6c23e07260a9,informatica_acessorios,38,488,1,300,27,5,20,7040e82f899a04d1b434b795a43b4617,"sao paulo",SP,1026,credit_card,1,1,24.9,47.2,9.94,"2017-12-29 01:29:51","2017-12-23 01:23:00","2017-12-23 01:29:51","2017-12-26 22:17:14","2018-01-03 18:12:58","2018-01-24 00:00:00",Saturday,December,2017,December-2017,delivered,85d1f27ce2b79aafb89810ff41fc3e72-1
612,85d1f27ce2b79aafb89810ff41fc3e72,2,051df23b0ca41d5daa47268b5b96a450,bfd192684da3866e9c63028c82b7d0b2,38300,ituiutaba,MG,c06f7984550cc89a7d76e51e936e714f,moveis_decoracao,34,909,1,600,17,17,17,3df020b72d3d44b3af9d110fa3940b65,jales,SP,15704,voucher,2,1,49.9,0.06,162.07,"2017-12-29 01:29:51","2017-12-23 01:23:00","2017-12-23 01:29:51","2017-12-26 22:17:14","2018-01-03 18:12:58","2018-01-24 00:00:00",Saturday,December,2017,December-2017,delivered,85d1f27ce2b79aafb89810ff41fc3e72-2
